timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_size,tcp_flags,is_http,flow_packet_count,flow_total_bytes,flow_duration,flow_avg_packet_size,flow_min_packet_size,flow_max_packet_size,flow_packet_rate,flow_byte_rate,flow_syn_count,flow_ack_count,flow_rst_count,flow_fin_count,flow_udp_count,flow_http_count,label,attack_type
1779041594.48633,192.168.82.30,192.168.82.20,49681,80,TCP,60,0,17,1,5,377,0.0040318965911865234,75.4,60,131,1240.1111702442197,93504.38223641417,1,4,0,1,0,5,normal,normal
1779041594.487443,192.168.82.20,192.168.82.30,80,49681,TCP,60,0,17,1,3,1106,0.003062009811401367,368.6666666666667,60,980,979.7486568558747,361200.6714941992,1,3,0,1,0,3,normal,normal
1779041594.487639,192.168.82.30,192.168.82.20,49681,80,TCP,60,0,16,1,5,377,0.0040318965911865234,75.4,60,131,1240.1111702442197,93504.38223641417,1,4,0,1,0,5,normal,normal
1779041594.505737,192.168.82.30,192.168.82.20,49682,80,TCP,66,0,2,1,5,377,0.0035119056701660156,75.4,60,131,1423.7284453496266,107349.12477936185,1,4,0,1,0,5,normal,normal
1779041594.506266,192.168.82.20,192.168.82.30,80,49682,TCP,66,0,18,1,3,1106,0.0021889209747314453,368.6666666666667,60,980,1370.5382855898051,505271.78128744144,1,3,0,1,0,3,normal,normal
1779041594.506266,192.168.82.30,192.168.82.20,49682,80,TCP,60,0,16,1,5,377,0.0035119056701660156,75.4,60,131,1423.7284453496266,107349.12477936185,1,4,0,1,0,5,normal,normal
1779041594.506437,192.168.82.30,192.168.82.20,49682,80,TCP,131,77,24,1,5,377,0.0035119056701660156,75.4,60,131,1423.7284453496266,107349.12477936185,1,4,0,1,0,5,normal,normal
1779041594.507438,192.168.82.20,192.168.82.30,80,49682,TCP,980,926,24,1,3,1106,0.0021889209747314453,368.6666666666667,60,980,1370.5382855898051,505271.78128744144,1,3,0,1,0,3,normal,normal
1779041594.508455,192.168.82.30,192.168.82.20,49682,80,TCP,60,0,17,1,5,377,0.0035119056701660156,75.4,60,131,1423.7284453496266,107349.12477936185,1,4,0,1,0,5,normal,normal
1779041594.508455,192.168.82.20,192.168.82.30,80,49682,TCP,60,0,17,1,3,1106,0.0021889209747314453,368.6666666666667,60,980,1370.5382855898051,505271.78128744144,1,3,0,1,0,3,normal,normal
1779041594.509249,192.168.82.30,192.168.82.20,49682,80,TCP,60,0,16,1,5,377,0.0035119056701660156,75.4,60,131,1423.7284453496266,107349.12477936185,1,4,0,1,0,5,normal,normal
1779041594.526507,192.168.82.30,192.168.82.20,49683,80,TCP,66,0,2,1,5,377,0.0037801265716552734,75.4,60,131,1322.707032481867,99732.11024913276,1,4,0,1,0,5,normal,normal
1779041594.527434,192.168.82.20,192.168.82.30,80,49683,TCP,66,0,18,1,3,1106,0.002180814743041992,368.6666666666667,60,980,1375.6326664480157,507149.90969716845,1,3,0,1,0,3,normal,normal
